init_roofline,auto_regression_roofline,init_simulated,auto_regression_simulated,total_area,init_roofline_matmul_total,init_roofline_normalization_total,init_roofline_silu,init_roofline_element_wise_multiply,init_roofline_allreduce_total,auto_roofline_matmul_total,auto_roofline_normalization_total,auto_roofline_silu,auto_roofline_element_wise_multiply,auto_roofline_allreduce_total,init_matmul_total,init_normalization_total,init_silu,init_element_wise_multiply,init_allreduce_total,auto_matmul_total,auto_normalization_total,auto_silu,auto_element_wise_multiply,auto_allreduce_total,timestamp
0.253175413546875,0.3432486135468749,0.07472154025,0.076695081,571.5759802616321,0.00239003353125,0.00017990625,4.0000109863281256e-05,2.7304e-05,0,0.00327496003125,0.00026054625,4.0000109863281256e-05,2.7304e-05,0,0.07446599175,0.0001812664999999,4.669e-05,2.7592000000000003e-05,0,0.07634626875,0.00027453025,4.669e-05,2.7592000000000003e-05,0,2025-01-14 15:44:08
0.253003332546875,0.314832612546875,0.0652635490833333,0.0667424368333333,571.5759802616321,0.0023899690208333,0.0001789462499999,4.0000109863281256e-05,2.6536e-05,0,0.0029799200208333,0.00025958625,4.0000109863281256e-05,2.6536e-05,0,0.0650102420833333,0.0001803055,4.61775e-05,2.6824000000000003e-05,0,0.0663989360833333,0.00027049925,4.61775e-05,2.6824000000000003e-05,0,2025-01-14 15:44:54
0.252917292046875,0.300624612046875,0.06053456225000001,0.06176612100000001,571.5759802616321,0.002389936765625,0.00017846624999999999,4.0000109863281256e-05,2.6152e-05,0,0.002832400015625,0.00025910624999999997,4.0000109863281256e-05,2.6152e-05,0,0.060282377250000005,0.0001798225,4.5922500000000006e-05,2.644e-05,0,0.061425279750000006,0.00026847875,4.5922500000000006e-05,2.644e-05,0,2025-01-14 15:48:29
